CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,AMENITYID,HASPARKINGSPACE,ISPARKINGSPACEINCLUDEDINPRICE,PARKINGSPACEPRICE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,FLATLOCATIONID,CADCONSTRUCTIONYEAR,CADMAXBUILDINGFLOOR,CADDWELLINGCOUNT,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_CASTELLANA,lon_normalized,lat_normalized,Zona_Cuadricula,y_valid,y_pred,error_porcentual
110,3,2,0,1,1,3,0,0,15001,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1970,6,31,0,0,1,2.660837887244202,0.3180317489512845,2.068096021855104,18.06513588125,19.28556677631781,1159,382000,355752.94,6.870958769633506
51,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1954,4,5,0,1,0,3.619050743937719,0.4965907805150132,2.344167152052474,37.712915787500044,21.682418486844533,1298,73000,87988.83,20.532641267123285
65,2,1,0,1,0,3,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,10.0,1.0,1969,12,48,0,0,1,6.8559796577585095,0.384185755,1.7986293949584486,22.34383726875003,51.28217506579102,3083,228000,196235.77,13.931681743421054
37,1,1,0,1,1,3,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,2.0,1.0,2008,9,84,0,0,1,1.3443109613720858,0.3151466098344687,0.1194341536167782,28.730627831250043,29.760857631580837,1769,302000,345455.5,14.389238410596029
145,5,2,1,1,1,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1.0,1.0,1996,8,15,0,0,1,2.834275400551374,0.1744567561777778,1.52258824051728,34.101987462500055,22.121972368422213,1355,498000,508850.38,2.178790160642574
218,4,3,1,1,1,3,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,4.0,2.0,1974,9,38,0,0,1,3.9149295073936914,0.4757905719099709,0.6063825373327508,25.847564068749907,40.93977782894846,2426,834000,872000.56,4.556422362110313
92,2,2,0,1,0,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,4.0,1.0,1941,7,38,0,1,0,2.611737164284342,0.4666786268358063,1.611934124944116,34.98189465624993,28.32744486842256,1715,456000,483838.75,6.104989035087716
254,4,2,1,1,0,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,7.0,1.0,1969,10,50,0,1,0,4.944726101896878,0.5136785554922676,0.5138295600194575,31.04906933749997,43.598678815789405,2612,1334000,1268185.5,4.9336206896551715
31,1,1,0,0,1,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1905,6,20,0,1,0,0.6035956387611385,0.143272943092823,0.3790466807078193,25.771324637499944,26.1298268421063,1586,226000,168730.17,25.340631913716816
63,3,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1965,5,21,0,0,1,7.698746912256105,0.5290784051102029,6.6149187432849805,56.854627987500095,23.717227565791703,1437,125000,123419.805,1.2641562500000036
60,1,1,0,1,1,3,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,3.0,1.0,2008,10,106,0,0,1,3.9570574237707263,0.5652236972835207,1.8869900895137608,20.24665424374996,40.92127822368534,2421,378000,329932.38,12.716302910052912
37,0,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2.0,1.0,1974,9,26,0,0,1,1.0349410003822457,0.309038451,0.9805246651962136,23.27355373750001,23.805898355265683,1404,189000,188573.12,0.2258597883597835
85,3,2,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1964,3,19,0,0,1,2.699882773601441,0.5653550788854029,1.4658956628697062,20.59498950624996,18.315909539474184,1101,169000,208993.73,23.664931582840243
68,2,2,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1.0,1968,6,71,0,0,1,5.593120189438899,0.1819676031469614,2.428549463037044,39.28036731250006,42.36923138158104,2560,391000,379695.9,2.8910725703324758
175,4,3,0,1,1,3,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,7.0,1.0,1969,16,67,0,0,1,7.799138328228391,0.087047877,1.5897039644208235,37.66622540000007,52.17878486842299,3158,554000,539535.5,2.610920577617326
80,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1971,4,5,0,0,1,3.5243906771015623,0.2395134564166161,1.160958655667304,22.74689798124996,15.133593157895373,923,162000,130612.42,19.375048225308646
96,4,2,1,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3.0,1.0,1972,5,16,0,0,1,4.247749830864331,0.2543511596585363,4.1405479946170125,8.935961893749882,18.469441513158213,1089,186000,189436.19,1.8474126344085962
54,1,1,0,1,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,1.0,1989,6,10,0,0,1,0.9181213341301716,0.1052746174806244,0.5455575021763075,25.83235571250004,30.09573309210772,1826,362000,373591.88,3.2021754143646497
104,2,2,1,1,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1.0,1.0,1996,4,8,0,0,1,5.412747694438478,0.3580561345533659,4.1489291161583255,10.225112262499978,11.910888947370212,671,243000,197798.55,18.601421039094646
110,4,2,0,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1973,6,13,0,1,0,4.698239227369164,0.7763210986775819,4.7581337480656405,6.273246537499963,18.81151342105322,1087,220000,227666.39,3.484723011363644
233,5,4,1,1,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.0,1974,7,25,0,0,1,1.7666346182160837,0.3653069854064922,1.8864570167829395,20.7469038125,33.09492822368487,2001,1028000,1077297.6,4.795488813229576
58,2,1,0,0,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3.0,1.0,1900,5,15,0,1,0,0.9151170511507332,0.1200251462230351,0.7857973476575342,24.216672793749957,24.23856243421264,1465,234000,223102.73,4.656951121794872
75,3,1,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1958,3,3,0,0,1,3.488533738882272,0.4037672782593008,2.6300818439184788,15.46663538749995,17.17030809210618,1036,151000,138641.69,8.184312913907288
60,1,1,0,1,1,3,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0.0,1.0,2004,3,10,0,0,1,7.134264995547028,0.3853099163327421,3.440086785666521,44.26130476874994,46.02522460526298,2805,247000,243748.97,1.3162069838056678
68,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1915,5,11,0,0,1,0.8139451100409969,0.1914245901213967,1.5173783069187858,21.170715931249912,29.40492072368597,1762,312000,337606.53,8.207221554487187
55,2,1,1,1,0,3,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0.0,2.0,1927,7,16,0,0,1,3.0599020481617134,0.1696892430383838,1.2993788760134457,34.88833835625004,33.15612907894807,2015,295000,293750.34,0.4236122881355886
147,3,2,1,1,1,3,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,4.0,1.0,2005,7,86,0,0,1,6.162480513189913,0.5053552354407181,4.918622192,50.24704615000007,30.292478684211147,1851,373000,419910.4,12.576516420911531
64,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1969,2,5,0,0,1,3.2685834124618323,0.7337629451799139,3.123468876010332,13.474920024999982,19.46158085526351,1154,137000,110258.914,19.519040830291967
80,3,1,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1966,5,13,0,0,1,4.958685147713712,0.3290169018652375,3.4236917419186166,44.14210891249995,32.879601513159194,1965,174000,185551.84,6.63899066091953
75,3,2,1,1,0,3,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,5.0,1.0,1956,13,73,0,0,1,4.434225803877843,0.3019241288774363,2.667483949767387,40.893795324999935,34.38146203947378,2081,295000,261709.23,11.285005296610173
67,3,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4.0,1.0,1970,5,19,0,1,0,5.767284120826121,0.3086579605003812,4.3306822126484725,48.03436435625001,32.24146993421228,1969,109000,117000.38,7.33980074541285
105,3,2,0,1,1,3,0,0,25001,0,0,0,1,0,1,1,0,1,0,0,0,8.0,1.0,1972,10,76,0,0,1,5.482478943282099,0.1196322935298455,2.379447741077678,39.02251223750007,42.038967236841806,2560,460000,497620.06,8.17827445652175
95,3,2,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,1936,5,19,0,0,1,1.70739228349924,0.363190486,0.8730666046567186,25.2713394625,33.214919473684084,2006,452000,494298.84,9.358151272123894
83,3,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1958,7,16,0,1,0,3.8478474226438784,0.2618211785131631,2.684610321671832,15.420513612500033,15.729260263158286,916,153000,139847.14,8.596640114379085
250,4,3,1,1,0,3,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,8.0,1.0,1965,6,20,0,1,0,2.5592608655765945,0.168870153430019,0.2093763612920071,27.47643385624996,35.78864697368516,2128,1321000,1388542.8,5.113001514004534
78,1,1,0,1,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1.0,1.0,2007,9,169,0,0,1,4.935902748277647,0.6256361451783765,2.1650584585848622,24.233615381250026,10.194932171053289,625,108000,150894.36,39.71699942129629
270,4,4,1,1,0,3,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,3.0,1.0,1985,5,10,0,0,1,7.006588845038801,0.5484202018536205,1.7130649246585632,37.42439767499992,49.20844927631617,2978,1088000,1202351.8,10.510271139705885
127,4,2,1,1,0,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3.0,1.0,1942,8,34,0,1,0,3.4320905473025327,0.3515239290613681,1.4413866961017303,22.011065468749965,39.2926453289493,2363,478000,522163.28,9.239180177824258
78,3,1,1,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,1970,4,17,0,1,0,7.718360070579071,0.3307815416489715,5.925031758424771,52.08125326875009,13.052538947371058,833,126000,132458.08,5.125458829365082
83,3,1,1,0,1,3,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,3.0,1.0,1965,5,64,0,0,1,6.271569046153151,0.2313166097267988,4.529418097426101,48.88078610000007,35.78876730263145,2149,249000,189069.64,24.06841741967871
155,3,3,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1.0,1900,6,10,0,0,1,0.537703747,0.2633200327461694,1.350048085982818,21.37214709374994,27.080767105264325,1642,1000000,847123.25,15.287675
57,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1961,5,11,0,0,1,7.595899295159394,0.5845979913059145,6.501090787352162,56.3445670875,23.39964842105397,1437,83000,110037.86,32.575734186747
53,1,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1964,5,8,0,0,1,3.8030245024075664,0.5564312913035739,1.2404677624378802,23.40403592499992,14.14118210526334,864,116000,98348.46,15.216844019396547
80,3,1,1,0,0,3,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,2.0,1.0,1971,4,49,0,0,1,5.810862581,0.7842123973889878,3.809537496338676,45.15987956249997,38.08902203947425,2326,322000,222622.3,30.862640722049694
118,2,2,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1944,3,3,0,0,1,0.086782861,0.3457893224634105,0.7447650409710849,24.051133543750048,27.356770657896067,1645,798000,728836.56,8.667097431077696
150,4,2,0,1,1,3,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,3.0,1.0,1950,9,16,0,0,1,2.102395519487943,0.2276875559958866,2.352528450019131,18.552016787499937,33.47230309210642,1999,616000,729899.5,18.49017857142856
152,4,2,1,1,0,3,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,5.0,1.0,1967,7,18,0,1,0,0.7513962846645285,0.4549158011778511,1.5388190169634512,20.55080293125,26.634835789475225,1581,704000,686268.44,2.5186878551136327
117,3,2,0,1,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1989,4,20,0,0,1,5.141891064614751,0.7045840800230926,4.227079052585019,9.080160843749884,13.815987302632344,790,212000,201018.78,5.179820165094339
67,3,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1969,4,13,0,1,0,3.888925820100988,0.2370968724127647,3.722953579495656,10.772183493749878,18.632203881578832,1091,110000,115718.766,5.1988778409090886
42,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1950,10,81,0,0,1,4.956664505171841,0.5044529531476694,1.7776253477918442,21.145160449999885,44.563883881578846,2662,133000,168388.28,26.607730263157904
108,3,2,1,1,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5.0,1.0,1970,6,13,0,1,0,6.430629367904426,0.4187672181012084,5.319478824385628,51.61345222500004,28.649759539473493,1732,253000,213440.6,15.636128952569173
90,3,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1945,4,11,0,0,1,4.593924038176228,0.3987529154652525,1.0707288345178547,24.10099407499997,43.4149403947392,2605,228000,246155.52,7.962945449561398
77,3,1,1,1,0,3,0,0,40001,0,1,0,0,0,1,0,1,0,0,0,0,2.0,2.0,1918,6,28,0,1,0,1.1430368630265677,0.2694551896287448,0.4163144537079691,25.73796788124997,23.772679802632585,1406,321000,354255.7,10.360027258566973
143,4,2,0,1,0,3,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,2.0,1.0,1959,7,16,0,1,0,3.0838205407545805,0.131677038596215,1.0325050075840565,33.745133706250044,34.50940664473781,2074,583000,608867.44,4.43695325900515
216,4,2,1,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,3.0,1.0,1968,5,53,0,0,1,6.270101587256492,0.8370306736721806,1.9042402030501264,37.48690854374996,46.25744006579048,2798,854000,978963.5,14.632728337236545
105,2,2,1,1,1,3,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,9.0,1.0,2005,11,170,0,0,1,3.339598799274102,0.7813241939981171,1.3001593264546871,32.661487343749954,18.248963947370697,1113,577000,555996.44,3.640132149046793
96,3,1,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1.0,1.0,1979,4,9,0,0,1,3.459226682980138,0.2440639160943023,2.358167960065776,16.683386487499966,16.720231250000285,977,194000,152386.86,21.450072487113403
90,3,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1980,5,272,0,0,1,4.451470536877577,0.0364853484238584,3.004105253520448,14.725074343749888,13.636980526316078,795,197000,214051.23,8.655448921319797
90,2,2,0,1,1,3,0,0,23001,1,0,1,0,0,1,0,1,0,0,0,0,3.0,1.0,1960,7,35,0,0,1,2.6656607104902994,0.3572771655797421,0.1970324989102673,29.66317224375,35.36178585526476,2130,663000,645748.75,2.6019984917043715
135,4,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1983,4,9,0,0,1,0.4384110290106036,0.1496198551306833,0.8967741174401802,23.805252887499925,28.92531671052797,1704,787000,698721.9,11.217042566709024
131,5,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1900,5,15,0,0,1,0.6404713975586507,0.2168772096869688,1.1219445990037211,22.986088037500004,29.56349874999987,1763,473000,577510.4,22.095216701902753
100,3,2,0,1,1,3,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1.0,2.0,1960,6,33,0,0,1,4.721607715585733,0.5471185847165249,1.2688475333664753,23.29198570625,43.86085618421122,2604,320000,335657.9,4.893095703124994
120,3,1,1,1,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1984,13,131,0,0,1,7.319922861,0.4687755630560259,1.5265724850811089,24.006837818749904,52.92240611842164,3145,352000,341199.78,3.0682439630681846
80,3,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3.0,2.0,1926,8,18,0,0,1,2.278553239770542,0.1724642454923286,1.0950204040677876,33.14262570624998,29.763858092107185,1774,575000,523862.3,8.893510869565214
38,1,1,0,1,1,3,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,5.0,2.0,1912,4,16,0,0,1,1.1482713854021116,0.2185332182308215,0.6174596254996304,24.832330049999985,23.5046412500007,1405,175000,182851.53,4.486589285714282
117,3,2,1,1,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,11.0,1.0,1972,17,33,0,0,1,2.5706532700688003,0.7281157805182867,1.038709988985674,22.47027758749991,18.48888046052709,1103,283000,363458.72,28.43064266784452
99,4,2,1,1,1,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,4.0,1.0,1979,5,50,0,1,0,4.259661330366317,0.1174765128619139,0.973244413,24.395281649999948,42.24186125000187,2545,398000,333780.2,16.135631281407036
93,2,1,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1.0,1985,8,21,0,0,1,6.923957930178014,0.2893279745580387,5.473991801771136,53.06872668124996,32.707507828949275,1974,154000,218764.14,42.05463676948051
100,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1987,10,20,0,0,1,5.901171165,0.5153938634162883,4.081690921663833,44.45421043125003,15.316299078948406,945,164000,142497.45,13.111309070121946
83,2,2,0,1,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1978,8,17,0,0,1,1.8826279164720967,0.4173754791688704,0.4365799712505118,27.23103921249993,33.31477309210677,2008,728000,615406.25,15.466174450549453
77,3,1,0,1,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1.0,1970,7,18,0,1,0,5.350905183413063,0.1853218058108567,3.8936951368763992,46.13383386250005,32.32830473684393,1967,112000,175093.47,56.333454241071436
52,2,1,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,1991,4,10,0,0,1,3.660329569608489,0.5940616633125428,1.854566517387072,35.10087442500005,18.508761907896723,1116,148000,105435.7,28.759660050675674
78,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,1955,2,2,1,0,0,3.2200764386613256,0.4693141352099326,2.094619613174733,17.795009174999944,17.21010980263262,1038,198000,224550.05,13.409114583333338
60,2,2,0,1,0,3,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,3.0,2.0,1949,7,26,0,0,1,2.410366155027865,0.0540491245713853,1.0869697472146582,32.30680589375004,22.62493960526413,1353,325000,312434.06,3.8664423076923082
148,3,2,0,1,0,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,5.0,1.0,1940,8,28,0,0,1,1.7807483519337888,0.4127127488831844,2.3809671005716204,18.087384412499883,31.69981888157948,1879,917000,750520.3,18.154818702290076
43,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1982,5,19,0,1,0,4.699470379334661,0.5020816544832055,1.1730449286948004,23.701543425000043,43.78655111842136,2604,109000,103195.266,5.325444380733946
62,3,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,2.0,1970,4,17,0,0,1,8.757582998,0.1838960590520938,6.917701171015191,58.64423331875003,39.54732348684211,2399,143000,143467.39,0.3268465909090912
89,2,2,0,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,2009,9,96,1,0,0,3.329120948040789,0.4282922327475899,1.7269617411568463,34.68834384374999,19.859551381579436,1175,373000,388005.9,4.023031166219848
55,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1972,4,8,0,0,1,5.590602691189695,0.30430792,4.202359158959919,47.39556840624997,31.730700723685985,1908,159000,115649.84,27.26424921383648
66,3,1,1,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1972,6,26,0,0,1,5.6792057899172335,0.2626708021506758,5.3584238085147815,3.6900421625000033,15.761923750000111,904,140000,143841.08,2.7436272321428534
40,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1920,8,17,0,1,0,3.1974786831385806,0.054628944,1.277300975774869,34.85387092500004,34.04064000000119,2075,213000,195342.83,8.289752053990608
210,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1940,7,14,0,0,1,1.3815681485023563,0.2498831086363732,2.008503893745217,19.42660218124999,30.806357039475035,1820,891000,1045532.1,17.343672839506176
70,2,2,1,0,1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2.0,1.0,1915,5,13,0,0,1,0.6464095896850343,0.1778656125393581,1.0743365591409038,22.946584956249943,25.22355190789552,1523,686000,337827.88,50.753954081632656
125,3,2,1,1,1,3,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,4.0,1.0,1978,14,44,0,0,1,4.915934286872016,0.3753867522970502,0.3568603654611264,27.33687378124993,44.28876144736935,2668,497000,494895.7,0.42340291750503356
90,2,2,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1971,4,11,0,0,1,7.552270682,1.0283133569378793,4.768555653751285,23.24239362500001,1.0685016447392368,84,135000,139226.31,3.1306018518518552
70,3,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1963,4,17,0,0,1,5.356686040851975,0.4914274312089223,3.5214982089585507,42.106551756250056,15.970314078949343,943,112000,124802.23,11.430559430803577
82,2,2,0,1,1,3,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,3.0,2.0,1968,3,12,0,0,1,3.198486522429837,0.046126249,1.2035880411726314,34.50695055625002,34.40568697368636,2075,432000,426015.03,1.3854094328703659
45,2,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1933,4,12,0,0,1,2.174213087415323,0.1658368088365184,2.975768797794008,14.308028418749922,26.356080197368254,1575,184000,174845.98,4.975008491847821
36,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,2.0,1950,6,44,0,0,1,2.2614316705855084,0.3875899301258015,1.8746836614252944,20.212648856250027,34.78047671052744,2061,196000,189396.67,3.3690449617346907
59,3,1,1,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1960,5,84,0,1,0,5.057288112669167,0.3737284605107211,3.8952811460590113,44.92053463125005,22.80951256579088,1365,128000,126511.625,1.1627929687500038
60,2,1,0,1,0,3,0,0,38001,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1943,4,9,0,0,1,2.4376700940363096,0.6187600902042222,3.1797788759762167,13.72331002499992,24.467350460527324,1454,256000,194683.25,23.951855468750004
92,4,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1970,7,56,0,1,0,3.678042317252217,0.2865718445885878,1.335419785683288,34.098417962499965,37.13427394736821,2255,316000,350684.9,10.97623615506329
251,3,3,1,1,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4.0,1.0,1945,7,30,0,0,1,1.7426512717682816,0.3889271443599662,0.6107802364120218,26.39871809999995,33.07171638158139,2007,1412000,1624377.4,15.040890580736544
130,2,2,1,1,1,3,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,9.0,1.0,2006,9,125,0,0,1,7.308727708650772,0.5607943429113619,5.521197977292013,50.44260460000006,13.648132302633387,831,301000,362716.97,20.50397632890366
241,3,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1976,6,12,1,0,0,1.874022493718112,0.4529464762776394,0.4787344112140929,27.052464649999987,33.3486165789497,2008,1860000,1863249.4,0.17469758064516672
100,2,1,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,1950,6,7,0,1,0,0.6674388805550415,0.3028185439087399,0.2295173732482619,26.33311231249995,26.458608223686312,1587,170000,259049.9,52.38229779411765
90,3,2,0,1,1,3,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,3.0,1.0,1993,5,136,0,0,1,5.783559769237178,1.1941104555193471,3.633441775180104,41.92921471874999,13.521387105264044,822,274000,197441.44,27.941081204379557
74,2,1,0,1,1,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,11.0,1.0,1986,13,39,0,0,1,4.258867003757182,0.3266217637854902,4.4577249914638335,7.695794800000003,19.887778223684144,1148,142000,221887.34,56.25869278169014
120,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1925,7,24,0,1,0,1.8119042361710624,0.2781566868127111,0.220396560103343,26.3560127937499,21.458133092106245,1287,372000,395212.94,6.240036962365592
124,4,2,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1956,7,22,0,0,1,2.9883988299366724,0.5320594161177306,0.5794404838463785,24.44021051874991,16.9978262500025,985,337000,339252.0,0.6682492581602473
135,3,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1900,5,11,0,1,0,0.4383659147610917,0.1897554513534021,0.487269619785615,25.172729812499902,26.451233223685627,1586,571000,666544.4,16.732815236427314
210,5,3,1,1,0,3,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,5.0,1.0,1962,8,22,0,1,0,1.621028417007352,0.1728251023421837,1.3239461726411994,23.22978938124994,33.04100532894891,2004,912000,887135.1,2.7264117324561354
97,3,2,1,0,1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1.0,1.0,1980,3,7,0,0,1,5.423846447135195,0.4229693530960263,0.9188749374324678,25.094797450000048,46.2782569736866,2786,258000,288896.2,11.975266472868217
105,4,2,0,1,1,3,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,6.0,1.0,1980,10,118,0,0,1,5.031134647,0.601577984,5.392606793730601,3.658995624999907,20.307726250000957,1204,307000,284268.78,7.404305781758957
75,3,2,1,1,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1.0,1980,6,67,0,0,1,2.4415225588444747,0.3172381285971942,1.1795062806363013,33.08551813124995,23.448040065790103,1414,358000,366563.03,2.391908170391055
156,3,3,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,2012,6,21,1,0,0,2.153286381030721,0.0289867676528733,0.9512521761186402,32.528790075,29.861475921053227,1773,1269000,1338014.2,5.438475177304958
109,3,2,1,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1.0,1969,8,65,0,0,1,2.930536567408503,0.3280318648188791,1.8246865634100824,36.010438706250014,24.80882072368536,1477,581000,483838.56,16.72313898450947
