Precio_real,Precio_predicho,Error_absoluto
518000,408351.94,109648.0625
56000,145980.03,89980.03125
479000,496966.0,17966.0
194000,199018.78,5018.78125
273000,287796.5,14796.5
823000,616921.1,206078.875
240000,218359.05,21640.953125
53000,139112.88,86112.875
381000,259874.78,121125.21875
236000,211059.08,24940.921875
518000,349109.2,168890.8125
121000,159796.5,38796.5
497000,425417.88,71582.125
137000,186513.84,49513.84375
152000,165686.19,13686.1875
378000,247322.9,130677.09375
160000,167343.84,7343.84375
725000,601634.94,123365.0625
156000,190914.28,34914.28125
1006000,569817.1,436182.875
84000,129829.234,45829.234375
264000,203418.66,60581.34375
80000,152893.03,72893.03125
370000,313486.75,56513.25
873000,669682.4,203317.625
228000,155855.16,72144.84375
86000,173684.66,87684.65625
136000,140925.05,4925.046875
180000,231307.66,51307.65625
139000,163993.22,24993.21875
277000,212752.36,64247.640625
259000,193535.58,65464.421875
235000,243019.6,8019.59375
136000,199275.16,63275.15625
146000,148292.56,2292.5625
591000,563777.25,27222.75
762000,500976.38,261023.625
85000,138753.06,53753.0625
125000,155682.05,30682.046875
304000,241444.28,62555.71875
791000,556784.25,234215.75
264000,240809.81,23190.1875
310000,286500.53,23499.46875
417000,425179.06,8179.0625
238000,171062.72,66937.28125
89000,162943.52,73943.515625
354000,268302.7,85697.3125
879000,604489.25,274510.75
635000,491587.3,143412.6875
211000,217698.97,6698.96875
154000,155838.62,1838.625
248000,290018.1,42018.09375
972000,744046.8,227953.1875
122000,152724.97,30724.96875
176000,177883.44,1883.4375
132000,138350.69,6350.6875
172000,238440.48,66440.484375
193000,146642.84,46357.15625
159000,184353.4,25353.40625
681000,414611.06,266388.9375
347000,289240.8,57759.1875
101000,166561.62,65561.625
107000,126472.45,19472.453125
97000,137314.33,40314.328125
124000,119782.6,4217.3984375
519000,326955.75,192044.25
717000,526593.1,190406.875
297000,183130.58,113869.421875
138000,147369.7,9369.703125
305000,178306.0,126694.0
645000,311483.97,333516.03125
262000,261608.95,391.046875
208000,148379.16,59620.84375
1165000,625898.25,539101.75
1230000,948388.4,281611.625
281000,267651.16,13348.84375
86000,140214.27,54214.265625
49000,127999.27,78999.2734375
137000,148496.1,11496.09375
101000,150023.25,49023.25
99000,144427.8,45427.796875
84000,164883.88,80883.875
160000,151025.45,8974.546875
165000,137857.6,27142.40625
1110000,618739.0,491261.0
327000,216655.6,110344.40625
1177000,721314.25,455685.75
86000,142915.66,56915.65625
1186000,668709.2,517290.8125
214000,154771.62,59228.375
91000,116755.3,25755.296875
216000,207383.11,8616.890625
748000,558704.25,189295.75
139000,173264.84,34264.84375
327000,301671.94,25328.0625
193000,186466.55,6533.453125
158000,199282.14,41282.140625
161000,146758.95,14241.046875
1042000,594098.6,447901.375
243000,223694.8,19305.203125
219000,187312.62,31687.375
258000,205531.11,52468.890625
500000,364086.7,135913.3125
189000,150081.61,38918.390625
161000,195445.36,34445.359375
1026000,852127.6,173872.375
533000,466121.12,66878.875
219000,260829.22,41829.21875
153000,149050.22,3949.78125
367000,166147.88,200852.125
155000,174013.06,19013.0625
431000,416721.16,14278.84375
262000,199093.4,62906.59375
389000,278390.4,110609.59375
218000,179453.66,38546.34375
409000,263433.22,145566.78125
384000,270384.38,113615.625
167000,192224.66,25224.65625
69000,145834.62,76834.625
1003000,652577.25,350422.75
844000,321256.4,522743.59375
330000,270088.75,59911.25
164000,185529.3,21529.296875
178000,154668.45,23331.546875
162000,141248.25,20751.75
158000,136765.1,21234.90625
288000,240501.9,47498.09375
707000,454557.0,252443.0
303000,238859.6,64140.40625
290000,188352.56,101647.4375
163000,144894.66,18105.34375
78000,135729.25,57729.25
132000,146797.8,14797.796875
188000,198022.7,10022.703125
157000,150060.69,6939.3125
197000,206241.44,9241.4375
253000,221060.36,31939.640625
362000,238039.78,123960.21875
111000,146202.58,35202.578125
133000,146412.31,13412.3125
139000,162526.9,23526.90625
164000,195113.88,31113.875
260000,228273.11,31726.890625
366000,237203.47,128796.53125
1250000,594357.4,655642.625
469000,310004.0,158996.0
368000,287960.12,80039.875
461000,299314.12,161685.875
146000,146758.72,758.71875
285000,250644.39,34355.609375
436000,358194.12,77805.875
86000,124977.81,38977.8125
392000,324264.06,67735.9375
358000,262927.62,95072.375
181000,204035.34,23035.34375
120000,154199.69,34199.6875
171000,192414.6,21414.59375
312000,200766.42,111233.578125
147000,175169.31,28169.3125
1195000,741897.5,453102.5
705000,533222.25,171777.75
158000,149727.88,8272.125
205000,210169.7,5169.703125
115000,151121.1,36121.09375
127000,161096.56,34096.5625
352000,228092.27,123907.734375
181000,139640.47,41359.53125
715000,464472.44,250527.5625
296000,189263.25,106736.75
119000,132311.83,13311.828125
1046000,590568.0,455432.0
141000,194614.98,53614.984375
241000,252788.48,11788.484375
655000,475178.1,179821.90625
1215000,631569.4,583430.625
131000,191123.97,60123.96875
222000,142416.97,79583.03125
150000,144276.25,5723.75
176000,163930.97,12069.03125
154000,151490.34,2509.65625
142000,150744.12,8744.125
97000,176683.45,79683.453125
1131000,615953.1,515046.875
323000,192536.53,130463.46875
177000,158056.31,18943.6875
129000,133466.31,4466.3125
330000,226095.61,103904.390625
347000,318631.5,28368.5
308000,311684.2,3684.1875
172000,263734.8,91734.8125
179000,228480.62,49480.625
137000,159542.5,22542.5
1217000,748797.6,468202.375
68000,130980.8,62980.796875
792000,487015.8,304984.1875
164000,144214.61,19785.390625
334000,253401.34,80598.65625
394000,211409.22,182590.78125
262000,191044.2,70955.796875
559000,328167.4,230832.59375
136000,176351.42,40351.421875
290000,286749.78,3250.21875
757000,615889.6,141110.375
318000,218790.77,99209.234375
122000,141175.47,19175.46875
487000,421051.47,65948.53125
74000,151117.31,77117.3125
544000,426297.2,117702.8125
253000,215167.2,37832.796875
841000,501628.12,339371.875
794000,668157.94,125842.0625
263000,213667.22,49332.78125
860000,485534.62,374465.375
196000,182031.9,13968.09375
430000,428204.3,1795.6875
937000,443616.25,493383.75
813000,622033.9,190966.125
764000,412928.8,351071.1875
474000,338493.72,135506.28125
141000,164275.17,23275.171875
184000,167439.95,16560.046875
342000,210017.66,131982.34375
550000,233785.2,316214.796875
293000,181570.5,111429.5
178000,156879.25,21120.75
128000,174936.25,46936.25
664000,476535.62,187464.375
233000,225855.94,7144.0625
348000,241152.55,106847.453125
49000,132476.25,83476.25
163000,253906.1,90906.09375
166000,194692.81,28692.8125
618000,402306.2,215693.8125
181000,219307.06,38307.0625
87000,130575.875,43575.875
245000,250059.52,5059.515625
561000,465652.66,95347.34375
241000,245462.94,4462.9375
256000,177938.45,78061.546875
344000,267572.4,76427.59375
229000,250841.16,21841.15625
62000,199822.64,137822.640625
272000,267080.16,4919.84375
142000,158495.52,16495.515625
401000,228218.02,172781.984375
193000,148800.44,44199.5625
157000,209567.45,52567.453125
371000,297229.3,73770.6875
114000,157125.31,43125.3125
375000,384576.1,9576.09375
227000,192077.62,34922.375
221000,218143.0,2857.0
271000,149338.22,121661.78125
434000,342922.9,91077.09375
699000,394192.5,304807.5
228000,199789.11,28210.890625
293000,234130.98,58869.015625
354000,279515.94,74484.0625
128000,157995.55,29995.546875
279000,271530.66,7469.34375
158000,144221.86,13778.140625
243000,252317.75,9317.75
318000,265421.84,52578.15625
273000,209820.73,63179.265625
243000,173684.53,69315.46875
119000,125775.695,6775.6953125
252000,276773.3,24773.3125
878000,623158.7,254841.3125
439000,507979.94,68979.9375
236000,228169.22,7830.78125
553000,465750.5,87249.5
1273000,752008.9,520991.125
473000,328470.3,144529.6875
1127000,719910.1,407089.875
400000,190273.84,209726.15625
195000,237207.36,42207.359375
456000,307739.12,148260.875
595000,269223.0,325777.0
147000,130939.38,16060.6171875
180000,171190.84,8809.15625
205000,228907.53,23907.53125
390000,283373.12,106626.875
81000,98449.34,17449.34375
347000,391042.94,44042.9375
91000,143949.06,52949.0625
404000,361174.56,42825.4375
95000,141041.34,46041.34375
134000,155344.72,21344.71875
188000,203483.97,15483.96875
234000,235221.12,1221.125
172000,173884.16,1884.15625
193000,213157.16,20157.15625
123000,159669.86,36669.859375
371000,300044.25,70955.75
470000,115625.58,354374.421875
235000,177373.31,57626.6875
176000,173837.23,2162.765625
441000,576594.25,135594.25
501000,304398.38,196601.625
115000,197020.02,82020.015625
160000,165957.88,5957.875
170000,185650.98,15650.984375
386000,258279.95,127720.046875
200000,174945.94,25054.0625
99000,138761.42,39761.421875
187000,167390.97,19609.03125
612000,537213.5,74786.5
87000,150239.84,63239.84375
691000,524773.25,166226.75
156000,153587.03,2412.96875
752000,507742.62,244257.375
147000,143095.48,3904.515625
271000,235627.28,35372.71875
204000,186596.8,17403.203125
130000,137230.4,7230.40625
389000,297290.47,91709.53125
526000,340205.38,185794.625
156000,160950.97,4950.96875
1207000,844481.7,362518.3125
566000,297249.44,268750.5625
475000,440555.6,34444.40625
334000,273238.12,60761.875
387000,287146.0,99854.0
1148000,703899.75,444100.25
59000,115221.05,56221.046875
230000,214312.36,15687.640625
201000,230371.28,29371.28125
192000,191864.34,135.65625
124000,154571.42,30571.421875
272000,223945.22,48054.78125
245000,215877.9,29122.09375
157000,230134.17,73134.171875
118000,174899.78,56899.78125
600000,411718.4,188281.59375
376000,254973.94,121026.0625
157000,187501.72,30501.71875
323000,294951.38,28048.625
279000,203073.94,75926.0625
154000,205493.03,51493.03125
103000,114123.234,11123.234375
178000,177465.12,534.875
128000,226744.19,98744.1875
1169000,750253.8,418746.1875
162000,144464.84,17535.15625
408000,266499.16,141500.84375
153000,153634.81,634.8125
112000,162199.47,50199.46875
114000,138656.36,24656.359375
389000,324476.56,64523.4375
254000,256735.4,2735.40625
150000,146144.28,3855.71875
356000,300027.56,55972.4375
164000,187968.0,23968.0
556000,526683.25,29316.75
253000,173985.94,79014.0625
810000,713342.1,96657.875
627000,554682.9,72317.125
184000,155829.69,28170.3125
269000,229715.0,39285.0
456000,218124.16,237875.84375
819000,603814.94,215185.0625
547000,341864.5,205135.5
840000,718973.3,121026.6875
481000,269069.9,211930.09375
205000,281102.28,76102.28125
1037000,703392.9,333607.125
117000,161910.72,44910.71875
97000,152964.67,55964.671875
372000,293562.9,78437.09375
142000,147805.16,5805.15625
199000,197523.12,1476.875
648000,540240.4,107759.625
173000,141718.25,31281.75
293000,220889.2,72110.796875
368000,222463.36,145536.640625
169000,187944.0,18944.0
150000,164264.53,14264.53125
131000,97098.92,33901.078125
473000,432361.2,40638.8125
651000,303641.9,347358.09375
571000,331125.0,239875.0
222000,192187.0,29813.0
625000,342641.7,282358.3125
965000,759219.25,205780.75
344000,240346.1,103653.90625
204000,162778.38,41221.625
456000,357821.7,98178.3125
473000,402365.84,70634.15625
86000,124545.67,38545.671875
1217000,785706.94,431293.0625
487000,338700.75,148299.25
792000,559634.5,232365.5
189000,191147.39,2147.390625
854000,744030.4,109969.625
293000,307325.72,14325.71875
174000,260146.16,86146.15625
801000,702521.4,98478.625
252000,241973.05,10026.953125
500000,493035.62,6964.375
191000,207251.84,16251.84375
564000,339855.38,224144.625
249000,238225.94,10774.0625
96000,139654.19,43654.1875
453000,311674.2,141325.8125
97000,151801.16,54801.15625
429000,286630.06,142369.9375
454000,293799.78,160200.21875
345000,243902.75,101097.25
354000,253231.62,100768.375
93000,133677.16,40677.15625
120000,194558.27,74558.265625
155000,153232.44,1767.5625
278000,231122.67,46877.328125
188000,139855.22,48144.78125
202000,207299.38,5299.375
163000,188275.17,25275.171875
114000,140389.34,26389.34375
341000,408567.34,67567.34375
292000,229621.28,62378.71875
131000,165385.4,34385.40625
202000,209776.81,7776.8125
253000,157646.34,95353.65625
98000,178382.94,80382.9375
97000,151203.5,54203.5
156000,190286.06,34286.0625
250000,275644.47,25644.46875
206000,271125.56,65125.5625
251000,227729.78,23270.21875
177000,166968.75,10031.25
126000,170751.06,44751.0625
627000,418680.1,208319.90625
915000,677654.06,237345.9375
549000,444740.28,104259.71875
251000,230464.31,20535.6875
618000,359770.22,258229.78125
715000,699971.44,15028.5625
374000,264752.7,109247.3125
179000,204909.84,25909.84375
393000,425174.84,32174.84375
117000,191477.31,74477.3125
50000,154530.56,104530.5625
190000,135535.19,54464.8125
184000,158720.75,25279.25
339000,275862.7,63137.3125
408000,246108.95,161891.046875
509000,331795.9,177204.09375
97000,137626.44,40626.4375
157000,146392.06,10607.9375
391000,511668.12,120668.125
499000,474144.8,24855.1875
271000,272332.0,1332.0
137000,156983.75,19983.75
99000,193394.72,94394.71875
844000,585939.5,258060.5
928000,629042.6,298957.375
462000,304705.12,157294.875
990000,591212.1,398787.875
245000,293377.12,48377.125
365000,270902.97,94097.03125
681000,471253.44,209746.5625
731000,368741.62,362258.375
729000,336745.16,392254.84375
163000,202701.53,39701.53125
345000,381637.2,36637.1875
1061000,578997.25,482002.75
358000,229066.11,128933.890625
151000,135187.62,15812.375
147000,160387.86,13387.859375
127000,136374.94,9374.9375
127000,144066.94,17066.9375
188000,223441.47,35441.46875
182000,147569.47,34430.53125
149000,148238.45,761.546875
171000,153332.81,17667.1875
250000,197037.08,52962.921875
467000,397389.5,69610.5
110000,148893.75,38893.75
112000,158492.1,46492.09375
180000,149516.33,30483.671875
137000,137587.72,587.71875
89000,133937.25,44937.25
490000,439424.75,50575.25
458000,380612.66,77387.34375
107000,168778.22,61778.21875
296000,231160.97,64839.03125
275000,147511.17,127488.828125
220000,165107.84,54892.15625
370000,342116.97,27883.03125
917000,556345.4,360654.625
249000,551162.25,302162.25
375000,286586.44,88413.5625
237000,148107.05,88892.953125
278000,193730.73,84269.265625
389000,253953.06,135046.9375
178000,139849.56,38150.4375
350000,286216.34,63783.65625
93000,151673.66,58673.65625
181000,219688.52,38688.515625
64000,114192.83,50192.828125
478000,416662.75,61337.25
471000,484037.2,13037.1875
73000,139399.39,66399.390625
161000,176972.9,15972.90625
104000,191883.1,87883.09375
519000,578667.4,59667.375
189000,255314.4,66314.40625
86000,159420.81,73420.8125
411000,411822.12,822.125
482000,347547.1,134452.90625
288000,250898.1,37101.90625
152000,176982.38,24982.375
362000,253686.36,108313.640625
491000,224382.03,266617.96875
367000,289487.62,77512.375
947000,560497.1,386502.875
908000,641241.4,266758.625
290000,210228.19,79771.8125
571000,397381.22,173618.78125
159000,140361.1,18638.90625
558000,420483.53,137516.46875
97000,146237.64,49237.640625
137000,149973.34,12973.34375
335000,307274.5,27725.5
230000,237766.06,7766.0625
295000,198827.34,96172.65625
933000,637860.75,295139.25
353000,299194.34,53805.65625
847000,645569.0,201431.0
300000,221304.55,78695.453125
559000,524003.28,34996.71875
277000,171745.28,105254.71875
140000,170486.69,30486.6875
286000,193181.88,92818.125
149000,152644.2,3644.203125
156000,136008.38,19991.625
165000,130271.74,34728.2578125
98000,127080.25,29080.25
219000,179309.27,39690.734375
127000,141716.1,14716.09375
159000,182069.47,23069.46875
265000,304216.88,39216.875
372000,163811.4,208188.59375
1226000,824269.0,401731.0
279000,210723.98,68276.015625
134000,161062.05,27062.046875
475000,428446.88,46553.125
128000,148160.73,20160.734375
88000,144816.28,56816.28125
179000,200017.19,21017.1875
291000,279774.1,11225.90625
536000,468327.2,67672.8125
118000,146518.19,28518.1875
167000,160395.16,6604.84375
297000,195872.11,101127.890625
86000,148124.11,62124.109375
507000,418037.1,88962.90625
221000,172135.5,48864.5
1022000,648099.5,373900.5
445000,250336.45,194663.546875
111000,145964.56,34964.5625
128000,138408.47,10408.46875
472000,268841.72,203158.28125
225000,228913.02,3913.015625
160000,130444.99,29555.0078125
258000,175765.06,82234.9375
188000,126670.8,61329.203125
287000,189401.78,97598.21875
225000,255137.7,30137.703125
471000,416629.38,54370.625
165000,143031.39,21968.609375
695000,614828.25,80171.75
165000,208629.47,43629.46875
258000,232896.98,25103.015625
220000,191975.0,28025.0
148000,140719.81,7280.1875
129000,156123.16,27123.15625
288000,308410.0,20410.0
467000,297513.44,169486.5625
391000,303413.25,87586.75
427000,280902.84,146097.15625
112000,153412.75,41412.75
735000,314927.53,420072.46875
141000,151542.0,10542.0
96000,161805.27,65805.265625
412000,228454.05,183545.953125
127000,168825.16,41825.15625
183000,178388.88,4611.125
